チェック,サイト名,評価,投稿日,コメント(全体),コメント(良い点),コメント(改善点),コメント（翻訳:全体),コメント（翻訳:良い),コメント（翻訳:改善点),投稿者,レビューID
false,Booking.com,10,2026-03-01,,,,,,,雄一,bookingcom_622017_9ea69ca6771b20af170bd1161a80ad7a
false,Booking.com,7,2026-04-30,,スタッフが親切で感じが良かった。 お部屋が、少し広く感じた。,,,スタッフが親切で感じが良かった。 お部屋が、少し広く感じた。,,Satomi,bookingcom_622017_362dfcd38ed996bf027c78b192c54443
false,Trip.com,6,2026-04-30,博多駅から近く観光の拠点としてとても便利でした。太宰府やドームへの移動もしやすく、立地の良さを実感しました。お部屋も清潔で、ゆっくり休むことができました。また福岡に来る際は利用したいです,,,博多駅から近く観光の拠点としてとても便利でした。太宰府やドームへの移動もしやすく、立地の良さを実感しました。お部屋も清潔で、ゆっくり休むことができました。また福岡に来る際は利用したいです,,,ゲ‍ス‍ト,trip_1930128030
false,Google,3,2026-04-30,,,,,,,たっくん,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_a7f578d646213d1a07e042525f9d5a99
false,Google,2,2026-04-30,場所は良いです。 朝食は大丈夫です。 客室の状態は最悪です。 外風までひどすぎて夏を除く 季節に宿泊する予定なら、しっかり 準備しなければならないようですね。 部屋の壁の塗装は割れています。 窓のガラスはコーティングがうまく見えます。 ではありません。 どのようにこの部屋の状態でホテル ルームを売っているのか分かりませんね。 旅行をたくさん見て、いくつかの国のホテル 利用してみましたが、ここがルームコンディションは最悪ですね。,,,場所は良いです。 朝食は大丈夫です。 客室の状態は最悪です。 外風までひどすぎて夏を除く 季節に宿泊する予定なら、しっかり 準備しなければならないようですね。 部屋の壁の塗装は割れています。 窓のガラスはコーティングがうまく見えます。 ではありません。 どのようにこの部屋の状態でホテル ルームを売っているのか分かりませんね。 旅行をたくさん見て、いくつかの国のホテル 利用してみましたが、ここがルームコンディションは最悪ですね。,,,Younghoon Yang,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_c26cf812592f6d2b62c6285c34fca052
false,Google,2,2026-04-30,위치는 좋습니다. 조식은 괜찮은편 입니다. 객실 컨디션은 최악입니다. 외풍까지 너무 심해서 여름을 제외한 계절에 숙박하실 계획이시라면 단단하게 준비하셔야 될것같네요. 룸의 벽면 도배지는 갈라져있고 창문의 유리는 코팅이 바래서 잘 보이지도 않습니다. 어떻게 이런 룸컨디션으로 호텔이라고 룸을 판매하는지 이해가 가지 않네요. 여행 많이 다녀봤고 여러 나라 호텔을 이용해 봤지만 이곳이 룸 컨디션은 최악이네요.,,,場所は良いです。朝食は大丈夫です。客室の状態は最悪です。外風までひどすぎて夏を除く季節に宿泊する計画なら、しっかり準備しておかなければならないようですね。部屋の壁面塗装紙は割れており、窓のガラスはコーティングがうまく見えません。どのようにこのようなルームコンディションでホテルだとルームを販売するのか理解できませんね。旅行たくさん行ってみて、いろんな国のホテルを利用してみましたが、ここがルームコンディションは最悪ですね。,,,Younghoon Yang,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_57b49138d305a5e594f2698cf18ec5a5
false,Booking.com,7,2026-04-29,,朝食で、スタッフが座る席を案内して頂き、その対応が良かった。朝食も満足いく物だった。,朝食にもう少し日本のおかずが有れば良かった。部屋は、ツインで予約したが、少し狭く感じた。,,朝食で、スタッフが座る席を案内して頂き、その対応が良かった。朝食も満足いく物だった。,朝食にもう少し日本のおかずが有れば良かった。部屋は、ツインで予約したが、少し狭く感じた。,Hiroyasu,bookingcom_622017_ae28372d0726e1e72a08a138ea3ca34b
false,楽天トラベル,4,2026-04-29,博多駅にめっちゃ近くて最高に便利です。 ビジネスホテルなので余り贅沢言っても仕方ないと思います。 接客は上等かと思います。 また利用させて頂きたいと思います。,,,博多駅にめっちゃ近くて最高に便利です。 ビジネスホテルなので余り贅沢言っても仕方ないと思います。 接客は上等かと思います。 また利用させて頂きたいと思います。,,,だくてん6467,rakuten_29211_61fcdbe6c89d2ad59560ec8761dfea21
false,Trip.com,6,2026-04-29,"Extremely disappointed with the room. We booked 3 rooms for the whole family and all of us WERE BAKED in the room. There is ZERO AIR CONDITIONING even though it was clearly stated in the room description and all of us almost got heat stroke staying in the room. The WINDOWS CANNOT OPEN at all. No idea why nobody reviewed  about this - this is highly red flag.   The only saving grace is that the reception gave us portable fans which are extremely noisy and gave us a brief respite in the heat.   Other than that, the room is clean and the location is great. But I HIGHLY DO NOT RECOMMEND ppl to book this place.",,,部屋には大変がっかりしました。家族全員で3部屋予約したのですが、部屋の中で全員が焼けつくように暑かったです。部屋の説明にはエアコンがあると明記されていたにもかかわらず、エアコンは全くなく、全員が熱中症になりかけました。窓は全く開きません。なぜ誰もこのことをレビューしていないのか理解できません。これは非常に危険信号です。唯一の救いは、フロントが携帯扇風機を貸してくれたことですが、非常にうるさく、暑さを少しだけしのぐことができました。それ以外は、部屋は清潔で立地も素晴らしいです。しかし、このホテルを予約することは絶対にお勧めしません。,,,ゲ‍ス‍ト,trip_1928901560
false,Booking.com,9,2026-04-29,,,,,,,詠惠,bookingcom_622017_49c036790d563dd30e852e23e7b9b63f
false,Trip.com,10,2026-04-29,"地點靠近博多車站，適合買jr pass做放射性旅遊，每天的早餐不錯，衹是變化不多，性價比不錯,房間雖然小，不過乾淨",,,博多駅に近いので、JRパスを利用して日帰り旅行をするのに最適です。朝食は種類は少ないものの、美味しいです。全体的に見て、コストパフォーマンスは良いと思います。部屋は狭いですが清潔です。,,,A‍n‍g‍ ‍M‍a‍y‍h‍u‍i,trip_1929085406
false,Booking.com,6,2026-04-28,,,,,,,Akimi,bookingcom_622017_cd50be9b5716c55933b30dae2ac67400
false,Booking.com,10,2026-04-28,,駅から徒歩1分の立地が良く、古い感じではありましたが清掃がちゃんとされてる感じもあり清潔感はありました。シャワーの出も良くスタッフさんもフレンドリーで親切な方ばかりでした。,浴場にハンドソープが欲しいのと、連泊したので朝食のバリエーションがもっとあるといいなぁと思いました。でも無料でしたのでそう思えば充分ですね！,,駅から徒歩1分の立地が良く、古い感じではありましたが清掃がちゃんとされてる感じもあり清潔感はありました。シャワーの出も良くスタッフさんもフレンドリーで親切な方ばかりでした。,浴場にハンドソープが欲しいのと、連泊したので朝食のバリエーションがもっとあるといいなぁと思いました。でも無料でしたのでそう思えば充分ですね！,Akiko,bookingcom_622017_4aad914600a756d91e1a667ffed47110
false,Booking.com,10,2026-04-28,,"위치가 일단 하카타역에서 길만 건너면 바로여서 최고였습니다. 1분 내외로 1층에 스타벅스랑 편의점도 있고 짐 보관 서비스도 매우 훌륭하고 체계적이었으며, 직원 분들도 다들 친절하고 전문적이셨어요. 방 크기도 일본 호텔들 생각하면 만족스러웠습니다. 다음에 후쿠오카 가게 되면 또 묵을 생각이에요",조식은 그냥 포함되어있어서 먹긴 했는데 굳이 돈주고 신청해서 먹을것 같지는 않은 느낌? 평이했습니다.,,場所がいったん博多駅から道だけを渡ったらすぐなので最高でした。 1分内外で1階にスターバックスとコンビニもあり、荷物保管サービスもとても素晴らしく体系的で、スタッフの方々も皆親切でプロフェッショナルでした。部屋の大きさも日本のホテルたちと思えば満足でした。次に福岡に行ったらまた泊まるつもりです。,朝食はただ含まれていて食べましたが、あえてお金を与えて申請して食べるようには思えない感じ？評価しました。,Ryna,bookingcom_622017_6280037eb3090d4780aa0cf1e8da643b
false,Google,4,2026-04-28,博多駅とバスターミナルが目の前にあり好立地のホテルです。ツインは広々とした部屋で綺麗でしたがバストイレは古めでした。無料の朝食付きで水炊き風スープなど福岡名物を楽しめます。  カフェスペースはチェックイン・アウト前後も利用できて無料ドリンクや充電もあり助かりました。チェックアウト後も荷物を預かってもらえるので最終日も身軽に観光できました。,,,博多駅とバスターミナルが目の前にあり好立地のホテルです。ツインは広々とした部屋で綺麗でしたがバストイレは古めでした。無料の朝食付きで水炊き風スープなど福岡名物を楽しめます。  カフェスペースはチェックイン・アウト前後も利用できて無料ドリンクや充電もあり助かりました。チェックアウト後も荷物を預かってもらえるので最終日も身軽に観光できました。,,,金糸雀,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_8be356219e484f744e3d4e827a1d57f0
false,Trip.com,6,2026-04-28,ライブで使わせてもらったのですが、寝るのとお風呂（シャワー）ぐらいなら充分かなと思います。 従業員の方の対応は良かったと思います。 チェックアウトの後にロッカーを使わせてもらって大変助かりました。　従業員の方も丁寧に対応してもらいました。,,,ライブで使わせてもらったのですが、寝るのとお風呂（シャワー）ぐらいなら充分かなと思います。 従業員の方の対応は良かったと思います。 チェックアウトの後にロッカーを使わせてもらって大変助かりました。　従業員の方も丁寧に対応してもらいました。,,,ゲ‍ス‍ト,trip_1927478520
false,Booking.com,7,2026-04-28,,,,,,,Der,bookingcom_622017_3246ed21a7b73bd0e51e78ca7cf6245a
false,Booking.com,8,2026-04-28,,,,,,,杉山,bookingcom_622017_32d65c81e1ee69bac29c4edea36b1f13
false,Booking.com,6,2026-04-28,,駅近く。地下を通って行けた。朝食無料なので、有料バイキングで食べる時より無理無く食べれた。部屋が広かった。,部屋のトイレの水がチョロチョロと滞在中ずっと聞こえてた（タンク？） ベンザが冷たいくウォシュレットの使い方が面倒くさい（他に無い初めての経験）,,駅近く。地下を通って行けた。朝食無料なので、有料バイキングで食べる時より無理無く食べれた。部屋が広かった。,部屋のトイレの水がチョロチョロと滞在中ずっと聞こえてた（タンク？） ベンザが冷たいくウォシュレットの使い方が面倒くさい（他に無い初めての経験）,Akimi,bookingcom_622017_19f7df8d0cda9a57bc0b7384e5c2871d
false,Trip.com,9,2026-04-27,위치가 정말 좋았습니다만 좀 오래된 호텔이다보니 약간은 꿉꿉한 느낌이 들었고 칭문을 열 수 없어서 답답한 느낌도 들었습니다. 그걸 제외하곤 직원분들도 너무 친절하고 위치가 위치인지라 짱이었어요!! 벌레도 가끔 나온다고 하던데 전 보지 못했습니다!!,,,場所が本当に良かったのですが、ちょっと古いホテルだから少しはすっきりとした感じが聞こえて、玄関を開けられなくて苦しい感じもしました。それを除いてスタッフの方々もとてもフレンドリーで場所が位置なのかとちゃんでした！虫も時々出てくると言っていたが、私は見ませんでした！,,,ゲ‍ス‍ト,trip_1925762232
false,Trip.com,10,2026-04-27,เข้าพักที่นี่ 2 คืนสุดท้ายก่อนจะบินกลับ ห้องสองเตียงที่จองไปมีขนาดที่ใหญ่เหมาะสมกับ 2 คนมาก สิ่งอำนวยความสะดวกในโรงแรมก็ครบครัน พนักงานยิ้มแย้มและดูเต็มใจให้บริการมากๆ สิ่งหนึ่งที่อยากจะให้ปรับปรุงก็คือ Automatic Toilet ควรอัพเกรดให้ดียิ่งๆ ขึ้นไป ถ้ามีโอกาสก็จะกลับไปพักอีก,,,帰国前の最後の2泊をこちらで過ごしました。予約したツインルームは広く、2人で過ごすのに最適でした。ホテルのアメニティは充実しており、スタッフの方々もとても親切で助かりました。改善してほしい点は、自動トイレです。もっと質の良いものに交換していただきたいです。機会があれば、ぜひまた利用したいと思います。,,,ゲ‍ス‍ト,trip_1926112010
false,Booking.com,9,2026-04-27,,"地點很好,在火車站旁,一出又見到  自助早餐",沒希,,立地は最高で、駅のすぐ隣にあり、すぐ外にはビュッフェスタイルの朝食会場が見えます。,希望はない,Mei,bookingcom_622017_da7a9831e82000affa2535af36eac980
false,じゃらん,3,2026-04-27,朝ごはんがあまりなかったのがショック  シャンプー、コンディショナー等も新しくした方がいいと思う  立地的にはいいので改善してほしい,,,朝ごはんがあまりなかったのがショック  シャンプー、コンディショナー等も新しくした方がいいと思う  立地的にはいいので改善してほしい,,,みぃちゃんさん,jalan_308449_1a0f721ef266b03ffc4e72a07bac4cc9
false,Booking.com,8,2026-04-26,,Large twin room to open luggage.,"Breakfast was not stocked well within 30 mins of closing.  On morning of Apr 22, there was no rice for 20 minutes, refilled just 10 minutes before closing. Dozens of esters waited snd then gave up and ate without rice. Miso was too low to scoop for bowl.  3 choices for meat, one was empty and never refilled.",,荷物を広げられる広いツインルーム。,閉店30分前までに朝食の補充が不十分だった。4月22日の朝は、ご飯が20分間なく、閉店10分前にようやく補充された。何十人もの従業員が待ったが諦め、ご飯なしで食事をした。味噌汁も少なすぎて椀に盛れなかった。肉料理は3種類あったが、1種類は空で補充されることもなかった。,Michael,bookingcom_622017_e060c696c09b6c7a2917367f7612db62
false,Trip.com,9,2026-04-26,嵐のライブ参戦のため利用させて頂きました😊 従業員さん達の挨拶や優しいお声かけを頂き、最高な福岡旅行となりました😊またチェックアウト後もスーツケースを無料で置かせて頂けて本当に有難かったです。 朝食も美味しかったです😊 また福岡に来る時には利用させていただきたいです🤗,,,嵐のライブ参戦のため利用させて頂きました😊 従業員さん達の挨拶や優しいお声かけを頂き、最高な福岡旅行となりました😊またチェックアウト後もスーツケースを無料で置かせて頂けて本当に有難かったです。 朝食も美味しかったです😊 また福岡に来る時には利用させていただきたいです🤗,,,ゲ‍ス‍ト,trip_1924039998
false,Trip.com,10,2026-04-26,Location is great,,,立地は最高です,,,ゲ‍ス‍ト,trip_1924126064
false,Google,1,2026-04-26,ホテルは客室のエアコンをつけてくれず、暑さを訴えたら扇風機を持ってきてくれました。非常に不快な滞在でした。部屋は古く、換気も悪く、トイレは90年代の古い日本式のバスタブでした。  立地は便利でスタッフの対応も丁寧でしたが、それ以外に良い点は何もありません。全くお勧めできません。,,,ホテルは客室のエアコンをつけてくれず、暑さを訴えたら扇風機を持ってきてくれました。非常に不快な滞在でした。部屋は古く、換気も悪く、トイレは90年代の古い日本式のバスタブでした。  立地は便利でスタッフの対応も丁寧でしたが、それ以外に良い点は何もありません。全くお勧めできません。,,,Jonathan Chua,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_a01faf1f65f4e21819774f19765e3d37
false,Trip.com,8,2026-04-26,希望早餐可以豐富啲,,,朝食がもっと充実することを願っています,,,S‍a‍m‍0‍1‍0‍7,trip_1925040734
false,Trip.com,8,2026-04-26,設備は古いですが清掃は行き届いており快適に過ごせました。TVのリモコンが埃だらけだったのだけショックでした。無料朝食もありがたいです。,,,設備は古いですが清掃は行き届いており快適に過ごせました。TVのリモコンが埃だらけだったのだけショックでした。無料朝食もありがたいです。,,,ゲ‍ス‍ト,trip_1925187540
false,Google,1,2026-04-26,"Hotel didn’t turn on the aircon in rooms. They provided a fan after we complained about the heat. Was an extremely uncomfortable stay. The room was old, the ventilation was bad and the toilet was the old Japanese bathtub types from the 90s.  The location is convenient and the staff is polite. but there is nothing else to it. I would not recommend this at all.",,,ホテルは客室のエアコンをつけてくれず、暑さを訴えた後、ようやく扇風機を用意してくれました。非常に不快な滞在でした。部屋は古く、換気も悪く、トイレは90年代の古い日本の浴槽タイプでした。立地は便利でスタッフも丁寧でしたが、それ以外に良い点は何もありません。このホテルは全くお勧めできません。,,,Jonathan Chua,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_547734030be72d2050099d9ae40995f6
false,Trip.com,9,2026-04-24,"Good Location & Spacious but then the air-conditioning was centrally controlled at night for the past 6 nights, so the room felt a bit warm.",,,立地も良く広々としているのですが、ここ6日間は夜間のエアコンが集中制御されていたため、部屋が少し暑く感じました。,,,A‍m‍a‍n‍d‍a‍ ‍O‍n‍g‍s‍t,trip_1922550410
false,Booking.com,8,2026-04-23,,,,,,,Tachimoto,bookingcom_622017_32d6134633c9df19c58c36a033889135
false,Trip.com,8,2026-04-23,感覺還良好，舒服的床褥整潔的，早餐十分之多人，還豐富…,,,全体的に快適でした。ベッドは快適で清潔でしたし、朝食もボリューム満点でした。,,,P‍i‍a‍n‍H‍o,trip_1921327128
false,Booking.com,6,2026-04-23,,,非宿泊者が、容易に宿泊階に入ってくる可能性あり。,,,非宿泊者が、容易に宿泊階に入ってくる可能性あり。,Akihiko,bookingcom_622017_cdb27abe36bc307484f7eb6ddd915d16
false,Booking.com,9,2026-04-23,,,,,,,Hsiang-chen,bookingcom_622017_384260792ccb0b928339448bae15d979
false,Booking.com,5,2026-04-23,,"早餐尚可,不算豐盛,但一定能吃飽.  酒店就在博多火車站對面,房間光線充足.  酒店出面就有的士站,方便坐的士去機埸.  有自助洗衣房洗衫,算是方便.  我們是3個人,而房間有3張椅子,一人可坐一張,這點很好,因為好多酒店,就算是2人房,也只有一張椅子.","厠所有洗頭水,護髮素同沖涼液在浴缸上,但沒有洗手液在洗手盤旁邊,每次想洗手也要伸手入浴缸取,很不方便. 而周圍真的好像其他人所說有些黑邊在浴缸和洗手盤等旁邊,感覺不太好.  我住過其他日本酒店,通常會有化妝棉,洗面奶,面霜放在大堂,可以隨便取用,但此間完全沒有.  冷氣機只是裝飾,因為無論調教到20度還是24度,室溫顯示一樣是26度.",,朝食は豪華ではありませんでしたが、お腹いっぱいになるには十分でした。ホテルは博多駅の真向かいにあり、部屋は明るく風通しが良いです。ホテルのすぐ外にタクシー乗り場があるので、空港までタクシーで行くのに便利です。セルフサービスのランドリールームもあり、とても便利でした。私たちは3人で宿泊しましたが、部屋には3人分の椅子があり、一人につき1脚ずつ置くことができました。多くのホテル、特にダブルルームには椅子が1脚しかないことが多いので、これはとてもありがたかったです。,バスルームにはバスタブにシャンプー、コンディショナー、シャワージェルは置いてありましたが、洗面台の横にハンドソープがありませんでした。手を洗うたびにバスタブの中に手を伸ばして取らなければならず、とても不便でした。また、他の方も指摘しているように、バスタブと洗面台の横に黒い縁取りがあり、違和感がありました。これまで泊まった他の日本のホテルでは、ロビーにコットンパッド、洗顔料、フェイスクリームが備え付けられていて自由に使えるのですが、このホテルにはそれらは一切ありませんでした。エアコンは飾りで、20度に設定しても24度に設定しても、室温表示は常に26度でした。,Yau,bookingcom_622017_9d7be05c8014537cb185809b3898ad9f
false,Google,5,2026-04-22,結論から言えば、私にはとても良いだけでした。 宿の写真は撮れませんでしたが！  ⭐️⭐️⭐️チェックイン前後で無料で荷物預けられます!!!!!!  場所は博多駅から徒歩2～3分ほどに位置するとても良い場所で、 日本で公共交通機関のみを使用しているので、場所はとても重要でした。 地下鉄駅とバス停全部近くに位置しています  なんだか福岡有名地はバスでも全部可能なほど博多駅に近いので、移動の難しさや徒歩でも移動が難しくありませんでした。  下にはすぐにスターバックスとセブンイレブン（セブンの中でも多様性がより大きいです。 このため、必要なものはすべて入手できました！  ホテルの衛生状態はレビューを見て心配していました。 私が泊まった部屋は状態がとても良かったです！ 入ってエアコンと除湿機？二つのパンパンにねじれなければ湿った感じがなくなることもありますㅠㅠ雨が来たのでもっとそうでした それ以外は体調が良かったです。 防音も上手です！!!!!  フロントにいたスタッフの方もとても親切で、一人が韓国語を少し話してくれて可愛くて親切でした。  ⭐️朝食はとてもおいしいです。 8時半前に行くことをお勧めします!!!!より多様なときにたくさんお召し上がりください。  あまりにも良いだけだったコンフォートの後にもぜひ利用します。,,,結論から言えば、私にはとても良いだけでした。 宿の写真は撮れませんでしたが！  ⭐️⭐️⭐️チェックイン前後で無料で荷物預けられます!!!!!!  場所は博多駅から徒歩2～3分ほどに位置するとても良い場所で、 日本で公共交通機関のみを使用しているので、場所はとても重要でした。 地下鉄駅とバス停全部近くに位置しています  なんだか福岡有名地はバスでも全部可能なほど博多駅に近いので、移動の難しさや徒歩でも移動が難しくありませんでした。  下にはすぐにスターバックスとセブンイレブン（セブンの中でも多様性がより大きいです。 このため、必要なものはすべて入手できました！  ホテルの衛生状態はレビューを見て心配していました。 私が泊まった部屋は状態がとても良かったです！ 入ってエアコンと除湿機？二つのパンパンにねじれなければ湿った感じがなくなることもありますㅠㅠ雨が来たのでもっとそうでした それ以外は体調が良かったです。 防音も上手です！!!!!  フロントにいたスタッフの方もとても親切で、一人が韓国語を少し話してくれて可愛くて親切でした。  ⭐️朝食はとてもおいしいです。 8時半前に行くことをお勧めします!!!!より多様なときにたくさんお召し上がりください。  あまりにも良いだけだったコンフォートの後にもぜひ利用します。,,,시골똥개,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_8e2625c46a773b300bfc22821e506af8
false,Google,5,2026-04-22,결론부터 얘기하자면 저한테는 참 좋기만 했던 숙소예요 숙소 사진은 찍지 못했지만!  ⭐️⭐️⭐️체크인 전후로 무료로 짐 맡길 수 있습니다!!!!!!  위치는 하카타역에서 걸어서 2-3분 정도에 위치해 있는 아주 좋은 곳이고 일본에서 대중교통만 이용하다 보니 위치가 아주 중요했는데 지하철 역과 버스 정류장 전부 가까이 위치해 있습니다  왠만한 후쿠오카 유명지는 버스로도 다 가능할 정도로 하카타 역과 가까이 있어서 이동의 어려움이나 도보로도 이동이 어려울 게 없었습니다.  아래에는 바로 스타벅스와 세븐일레븐 (세븐 중에서도 다양함이 더 커요 주변에 호텔과 회사가 많아서 그런 거 같습니다) 이 있어서 필요한 건 전부 구할 수 있었어요!!  호텔 위생 상태는 리뷰를 보고 걱정을 많이 했는데 제가 묵었던 방은 상태가 너무 좋았습니다! 들어가서 에어컨이랑 제습기? 두 개 빵빵하게 틀어야 습한 느낌이 없어지는 것도 있어요ㅠㅠ 비가 왔어서 더욱 그랬습니다 그거 말고는 컨디션이 너무 좋았어요 방음도 잘 돼요!!!!!  프런트에 계시던 직원 분들도 너무 친절하시고 한 분이 한국어를 조금 할 줄 아셔서 귀엽고 친절하셨습니다ㅠㅠ  ⭐️조식 매우 맛있습니다. 8시 반 전에 가시는 거 추천 드려요!!!! 더 다양할 때 많이 드시는 걸 추천 드립니다  너무 좋기만 했둔 컴포트 다음에도 꼭 이용할게요,,,結論から話すと私にはとても良いだけだった宿ですよ宿の写真は撮れませんでしたが！  ⭐️⭐️⭐️チェックイン前後で無料で荷物預けられます!!!!!!  場所は博多駅から歩いて2-3分ほどに位置する非常に良い場所で、日本で公共交通機関のみ利用しているので、場所が非常に重要でしたが、地下鉄駅とバス停の全部近くに位置しています。なかった。  下にはすぐにスターバックスとセブンイレブン（セブンの中でも多様性がより大きいです。 周辺にホテルや会社が多くてそんなことのようです）があり、必要なものはすべて求められました！  ホテルの衛生状態はレビューを見て心配をたくさんしましたが、私が泊まった部屋は状態がとても良かったです！入ってエアコンと除湿機？二つのパンパンにねじれなければ湿った感じがなくなることもありますㅠㅠ 雨が来たのでさらにそうしました それだけでは体調がとても良かったです 防音も上手になります！  フロントにいたスタッフの方々もとても親切で、一人が韓国語を少しすることをご存知で、可愛くて親切でしたㅠㅠ⭐️朝食はとてもおいしいです。 8時半前に行くのがおすすめですよ!!!!もっと多様な時にたくさんお召し上がりいただくことをおすすめいたします。,,,시골똥개,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_e8b4ca3ec8e4e9d697f9df92d7a5ffac
false,Google,1,2026-04-21,除了地點的優勢之外，我想不出任何優點！  房內昏暗，異常潮濕、悶熱。 屢次向櫃台反映，但櫃台人員的外語能力不足，態度差勁，我發誓這輩子再也不會再來住這間飯店！,,,立地が良いという点以外に、良い点は何も思いつきません！部屋は暗くて、ひどく湿気がこもっていて、息苦しかったです。フロントに何度も苦情を言いましたが、スタッフの外国語能力は不十分で、態度も最悪でした。二度とこのホテルには泊まりません！,,,Orli Catman,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_cda05ae383718f548d872d5c8840f02e
false,Trip.com,10,2026-04-21,雖然是老飯店，但維持的很好，我選了榻榻米和式房，晚上很好睡，而且飯店就在博多站旁邊，周邊很方便。飯店的早餐很日式，我很喜歡,,,築年数は経っていますが、とてもよく手入れされています。私は畳敷きの和室を選びましたが、夜はぐっすり眠ることができました。ホテルは博多駅のすぐそばという便利な立地です。朝食は本格的な和食で、とても美味しくいただきました。,,,ゲ‍ス‍ト,trip_1919172470
false,Google,1,2026-04-21,立地が良いこと以外に、良い点が全く思いつきません！  部屋は暗く、異常に湿気が多く、蒸し暑かったです。  フロントに何度も苦情を言いましたが、スタッフの外国語能力は不十分で、態度も最悪でした。二度とこのホテルには泊まりません！,,,立地が良いこと以外に、良い点が全く思いつきません！  部屋は暗く、異常に湿気が多く、蒸し暑かったです。  フロントに何度も苦情を言いましたが、スタッフの外国語能力は不十分で、態度も最悪でした。二度とこのホテルには泊まりません！,,,Orli Catman,google_ChIJy_hLcceRQTURnbO4mkaV_Vs_4855ddb930f868ca5545eb11d2591afb
false,Booking.com,2,2026-04-20,,,,,,,Shinjiy,bookingcom_622017_b3a266ab3b7e78e1fd12e99f6820d25c
false,Booking.com,10,2026-04-20,,,,,,,薏慈,bookingcom_622017_b7f4d1bbc15b02e0fb35417c660d3b6b
false,Trip.com,5,2026-04-20,"1. 4월말~5월초여도 특정시간대에는 날씨가 매우 덥고 방안은 더 덥습니다. 게다가 창문도 없어서 더 덥습니다. 그래서 에어컨을 틀어달라 요청을 했으나 아직 에어컨을 가동시킬 시기가 아니라며 안된다고 합니다. 그냥 냉기없이 바람만 나오며 에어컨을 안틀어준다고 합니다. 저 뿐만아니라 옆에 다른 호텔 이용객도 너무 더워서 에어컨을 틀어달라고 했으나 안틀어준다고 합니다,  가족여행으로 부모님을 모시고 왔고 내 돈을 지불하고 호텔을 이용하는데 에어컨도 내마음대로 못트는게 잘못되었다고 생각합니다. 무작정 비판하는것이 아닌 정중하게 요청을 했음에도 이용객이 마음대로 에어컨도 못틀게 하는것이 정상적인 운영이 맞나 싶습니다,   2. 시설이 노후된 부분은 당연히 세월이 지나며 어쩔 수 없다고 생각합니다. 다만 환풍구 같은곳이 청소가 안되어서 먼지가 상당히 많이 쌓여있습니다. 그리고 가구나 옷장에 먼지가 많이 있어서 그 부분은 조금 아쉽습니다. 노후된 부분을 지적하는게 아닙니다. 말그대로 청소상태에 대한 부분입니다,   3. 조식은 훌륭합니다. 단백질과 탄수화물, 채소류가 적절하게 잘 나와서 하루의 시작을 힘이나게 잘 준비해주십니다. 이부분은 매우 좋습니다  4. 직원분들의 친절도 또한 매우 좋습니다,  인사도 종종 해주시고 고객응대시 친절하게 해주십니다 .(다만 에어컨을 안틀어주는 시스템과 운영방침이 이해가 안가고 내돈을 내고 숙박을 하는데 에어컨조차 못틀게 하는게 당황스럽고 다시는 이용하고 싶지 않은 이유입니다)  5.비가올때 우산대여 서비스는 칭찬해주고 싶습니다.",,,1. 4月末～5月初めでも、特定の時間帯には天気が非常に暑く、案はより暑いです。しかも窓もなくて暑いです。だからエアコンを入れて要請したが、まだエアコンを稼働させる時期ではないといえないという。ちょうど冷気なしで風だけ出てエアコンを漂わせてくれるそうです。私だけでなく、隣に他のホテルの利用者も暑すぎてエアコンを入れてほしいと言っていたのですが、安らかにしてくれるそうです。無作為に批判するのではなく丁寧に要請をしたにもかかわらず、利用者が勝手にエアコンも苦手にするのが正常な運営が合いたいと思います。ただし、換気口のような場所は清掃できず、ほこりがかなりたくさん積み上げられています。そして家具やワードローブにほこりがたくさんあり、その部分は少し残念です。老朽化した部分を指摘するわけではありません。文字通り清掃状態の一部です、3.朝食は素晴らしいです。たんぱく質や炭水化物、野菜類が適切に出てきて、一日の始まりを力強く準備してくれます。この部分はとても良いです。したいです。,,,ゲ‍ス‍ト,trip_1916790272
