チェック,サイト名,評価,投稿日,コメント(全体),コメント(良い点),コメント(改善点),コメント（翻訳:全体),コメント（翻訳:良い),コメント（翻訳:改善点),投稿者,レビューID
false,Trip.com,10,2026-04-22,住宿地點很好、晚上吃的東西很多樣、離地鐵近、去機場也方便、地鐵有直達列車、到飯店約五分鐘、四周有很多的百貨、值得再回購的地方。,,,宿泊施設は絶好のロケーションにあり、夕食には様々な飲食店が揃っています。地下鉄の駅にも近く、空港へのアクセスも便利です。地下鉄に乗ればホテルまで約5分で到着します。周辺にはデパートも多数あり、また訪れたくなる場所です。,,,匿‍名‍ユ‍ー‍ザ‍ー,trip_1919417246
false,Booking.com,10,2026-04-22,,,,,,,Valter,bookingcom_7530135_4cff304c5a5611122ee74079e2952a27
false,Trip.com,10,2026-04-21,"Near to Kinsincho station, about 5-10min walk from hotel. Opposite Kinsincho station is the bus station for Disney & Airport bus.  Room is clean with good choices of amenities.  Will come back again if visit Tokyo next time.",,,金新町駅に近く、ホテルから徒歩5～10分ほどです。金新町駅の向かいにはディズニーランド行きと空港行きのバスターミナルがあります。部屋は清潔で、アメニティも充実しています。次回東京を訪れる際には、また利用したいと思います。,,,S‍w‍e‍e‍M‍i‍a‍w,trip_1918561746
false,Booking.com,10,2026-04-21,,,,,,,George,bookingcom_7530135_578ad8e10dc4edb52ff2bd4ec9bc93a3
false,Booking.com,10,2026-04-21,,Clean. Nice location.,Cannot think of any.,,清潔。立地も良い。,思いつきません。,George,bookingcom_7530135_b12ac1676558f89a948921ed78e1c46e
false,Booking.com,9,2026-04-21,,"L'emplacement de l'hôtel à proximité de la gare, ce sui facilite les déplacements, à proximité d'un centre commercial et salle d'arcade,  les échantillons de qualité offerts, le petit déjeuner","Attention les standards japonais sont différents des nôtres en France donc si vous avez des enfants comme nous de 10 et 12 ans, il est préférable de les indiquer comme adultes car ici, ils partent du principe que les enfants dorment avec les patrons ce qui fait un lit une place pour 2, un peu juste. Heureusement il y avait un lit d'appoint sous le lit, ce qui à fait l'affaire",,ホテルは駅に近いので移動が便利で、ショッピングセンターやゲームセンターもすぐ近くにあります。提供される質の高い試食や朝食も好評です。,日本の宿泊基準はフランスとは異なるため、10歳と12歳のお子様連れの場合は、大人として登録することをお勧めします。日本では、子供は親と一緒に寝るものとみなされるため、シングルベッド2台では少し窮屈です。幸い、ベッドの下に引き出し式のベッドがあったので助かりました。,Yo964,bookingcom_7530135_3a531104c538a517d9749b9f1e1ef0b3
false,Booking.com,7,2026-04-20,,,,,,,Francis,bookingcom_7530135_21951c0b895d7b4b8c63e392d2e8c8ae
false,Google,4,2026-04-20,このホテルはつい最近知ったばかりで、最初は予約を少し躊躇しました。このエリアのビジネスホテルは、部屋が狭く、質もまちまちなことが多いからです。以前、APAや東横インなどに泊まったことがありますが、値段相応ではあるものの、部屋が狭すぎて、寝返りを打ったり大きなスーツケースを開けたりするのも一苦労でした。そのため、いつも最後の選択肢にしていました。  先日、キャピタルワンのトラベルクレジットを受け取ったので、それを使う必要があり、ホテルを探し始めました。このホテルは1泊約95ドルで、格安ビジネスホテルと同程度の価格帯ですが、設備は明らかに優れていました。まず目を引いたのは、午後2時からのチェックインです。これは非常に珍しく、とても便利です。  しかし、本当に感動したのはランドリー設備です。正直言って、これまで泊まったホテルの中でも最高レベルです。東京に来た時は、ランドリー設備のためだけにまた泊まりたいと思うほどです。洗濯乾燥機が5台設置されており、私は120分コース（400円）を選びました。テレビで洗濯の進行状況を確認できるのも嬉しいポイントです。アメニティはすべて使いやすく、整理整頓されています。  ホテル自体も非常に清潔で、快適な滞在をさらに充実させてくれました。  総合的に見て、東京では非常にコストパフォーマンスの高いホテルです。一般的なビジネスホテルよりも手頃な価格で、より実用的で快適なホテルをお探しなら、ここは最適な選択肢と言えるでしょう。,,,このホテルはつい最近知ったばかりで、最初は予約を少し躊躇しました。このエリアのビジネスホテルは、部屋が狭く、質もまちまちなことが多いからです。以前、APAや東横インなどに泊まったことがありますが、値段相応ではあるものの、部屋が狭すぎて、寝返りを打ったり大きなスーツケースを開けたりするのも一苦労でした。そのため、いつも最後の選択肢にしていました。  先日、キャピタルワンのトラベルクレジットを受け取ったので、それを使う必要があり、ホテルを探し始めました。このホテルは1泊約95ドルで、格安ビジネスホテルと同程度の価格帯ですが、設備は明らかに優れていました。まず目を引いたのは、午後2時からのチェックインです。これは非常に珍しく、とても便利です。  しかし、本当に感動したのはランドリー設備です。正直言って、これまで泊まったホテルの中でも最高レベルです。東京に来た時は、ランドリー設備のためだけにまた泊まりたいと思うほどです。洗濯乾燥機が5台設置されており、私は120分コース（400円）を選びました。テレビで洗濯の進行状況を確認できるのも嬉しいポイントです。アメニティはすべて使いやすく、整理整頓されています。  ホテル自体も非常に清潔で、快適な滞在をさらに充実させてくれました。  総合的に見て、東京では非常にコストパフォーマンスの高いホテルです。一般的なビジネスホテルよりも手頃な価格で、より実用的で快適なホテルをお探しなら、ここは最適な選択肢と言えるでしょう。,,,yona8899,google_ChIJvbMajdiIGGARKnb-Ihq5VAI_ef3c024a5d1b99854769bea92415354a
false,Trip.com,9,2026-04-20,รร สะอาด ห้องเตียง twin กว้าง แยกห้องน้ำกับห้องอาบน้ำ มีของให้หยิบครบ โลชั่น ล้างหน้า ยาสีฟัน แปรง เสียที่ไม่มีน้ำในห้องหรือที่กด แต่มี family mart อยู่ข้างๆ เดินไปสถานีไกลเหมือนกัน แต่ถ้าไปเที่ยว ueno asakusa ขึ้นแท็กซี่ไปก็ไม่แพง,,,ホテルは清潔で、ツインルームは広々としており、トイレとシャワーは別々です。アメニティも充実しており、ローション、洗顔料、歯磨き粉、歯ブラシなどが揃っています。唯一の難点は、部屋に水が出ないこととウォーターサーバーがないことですが、隣にファミリーマートがあるので問題ありません。駅までは少し歩きますが、上野や浅草に行くならタクシー代もそれほど高くありません。,,,G‍o‍o‍d‍a‍f‍t‍e‍r‍n‍o‍o‍n‍n,trip_1917271472
false,Booking.com,8,2026-04-19,,,,,,,Ng,bookingcom_7530135_8582d13498fb14c51eba9bc3742b8c2f
false,楽天トラベル,4,2026-04-19,朝食のバイキングが美味しくて　又利用したいと思います,,,朝食のバイキングが美味しくて　又利用したいと思います,,,army｡,rakuten_183014_ebddd0b563dbbeb4e097bb515771d737
false,Trip.com,10,2026-04-19,โลเคชั่น ดีใกล้ทางด่วน ใกล้รถไฟฟ้า ใกล้มินิมาร์ท   ใกล้ห้างสรรพสินค้า  ห้องสำหรับ 2 คนคับแคบ ตามสไตล์ญี่ปุ่น ห้องสำหรับ 3 คน size OK  เตียงใหญ่   ใครกำลังหา ที่พักที่ไม่วุ่นวายมากในโตเกียว  ที่นี่ตอบโจทย์,,,高速道路、駅、コンビニ、デパートに近く、立地は抜群です。2人部屋は日本特有の狭さですが、3人部屋は広々としていて大きなベッドがあります。東京で静かな滞在先をお探しなら、ここは良い選択肢です。,,,ゲ‍ス‍ト,trip_1916620710
false,Trip.com,8,2026-04-19,鄰近購物商場，非常好，很方便 買完戰利品後，又可以放回酒店再繼續出發 下次會再考慮入住 。。。。。。。。 遇上櫻花季，房價比較貴,,,ホテルはショッピングモールに近く、とても便利な立地です。買い物の後、ホテルに荷物を返却してから旅を続けることができました。次回もぜひここに泊まりたいと思います。ただ、桜の季節は料金がかなり高かったです。,,,P‍o‍ ‍:‍)‍ ‍1‍2‍3,trip_1916671686
false,Booking.com,9,2026-04-16,,The location is great. There are many food options around and the metro is less than ten minutes away by walking. Staff were really helpful and breakfast was nice.,,,立地は最高です。周辺には飲食店がたくさんあり、地下鉄の駅も徒歩10分以内です。スタッフの方々もとても親切で、朝食も美味しかったです。,,Serena,bookingcom_7530135_1e52f678206a6a61e300a4b0729e0fe6
false,Trip.com,10,2026-04-16,櫃檯人員態度很好，入住前有事先寄信確認的問題，都詳細提供回覆，非常棒。,,,フロントのスタッフはとても親切で、チェックイン前に私が事前に質問した内容すべてに丁寧に答えてくれました。本当に素晴らしかったです。,,,ゲ‍ス‍ト,trip_1912370634
false,Trip.com,9,2026-04-16,この度もお世話になりました。 3.4月、いつもより宿泊費が高くてびっくりしました。 また錦糸町への出張時はお願いします。,,,この度もお世話になりました。 3.4月、いつもより宿泊費が高くてびっくりしました。 また錦糸町への出張時はお願いします。,,,み‍ゆ‍か,trip_1912884370
false,Trip.com,10,2026-04-15,酒店地點很方便，步行約5分鐘左右就到錦系町車站，附近有不少熱門景點及購物的地方。 而且酒店附近有很多便利商店，晚上餓了亦能在附近買東西吃。 另外酒店房間算寬敞，亦很乾淨整潔。 如下次再到東京遊玩，亦會優先考慮此酒店！,,,ホテルは錦糸町駅から徒歩約5分と非常に便利な場所にあり、周辺には人気の観光スポットやショッピングエリアが数多くあります。ホテルの周辺にはコンビニエンスストアもたくさんあるので、夜にお腹が空いても簡単に食事を買うことができます。客室は広々としていて清潔感も抜群です。次回東京を訪れる際は、ぜひまたこのホテルを利用したいと思います！,,,ゲ‍ス‍ト,trip_1911856542
false,Trip.com,6,2026-04-15,"The room size is reasonable for an average hotel in Tokyo. In terms of convenience, it’s fairly good, with the train station just a 7-minute walk away. The location is also strategic, as it is close to bus stations and stops, and convenience stores like 7-Eleven are only about 300 meters away.  However, I was disappointed with the cleanliness of the room. There was visible rubbish when we first entered, and we encountered the same issue again in the bathroom on another day. This level of cleanliness is not acceptable for any hotel in Tokyo, especially since it occurred on two separate occasions. The room itself is quite dusty. Empty space below the bed is dusty and have rubbish inside. The tissue box is full of dust.  When we raised issue to the receptionist, she only replied the hotel will check & asked to get back to us but she never get back to us until we leave",,,部屋の広さは東京の平均的なホテルとしては妥当です。利便性も高く、駅から徒歩わずか7分です。バス停やバスターミナルにも近く、セブンイレブンなどのコンビニエンスストアも約300メートル先にあり、立地も非常に便利です。しかし、部屋の清潔さにはがっかりしました。入室時にゴミが目につき、別の日にバスルームでも同じ問題に遭遇しました。このような清潔さは、東京のどのホテルでも許容できるレベルではありません。ましてや、2回も発生したのですからなおさらです。部屋自体もかなり埃っぽく、ベッド下の空きスペースにも埃とゴミが溜まっていました。ティッシュボックスも埃だらけでした。フロントにこの件を伝えたところ、「ホテルで確認し、後日連絡します」とだけ言われ、チェックアウトするまで連絡はありませんでした。,,,P‍u‍r‍p‍l‍e‍b‍l‍e‍s‍s,trip_1911862356
false,Trip.com,9,2026-04-14,酒店位置距離鐵路站5分鐘左右，幾方便，房間算實用，打開兩個喼都仲有位剩，樓下大堂有日常衛生用具可以補給，附近食肆非常多選擇,,,ホテルは鉄道駅から徒歩約5分と非常に便利で、部屋は実用的で、スーツケース2個を入れてもまだ余裕があります。階下のロビーには毎日補充される衛生用品があり、近くにはたくさんのレストランがあります。,,,O‍n‍o‍_,trip_1909850228
false,Booking.com,8,2026-04-13,,,,,,,Miljenko,bookingcom_7530135_63553f802c424eea7d1b21db21d457c5
false,Booking.com,9,2026-04-13,,,,,,,Kouno,bookingcom_7530135_2b9e010e1eb098a87005e19ed60599c6
false,Google,5,2026-04-13,,,,,,,黃雅玲,google_ChIJvbMajdiIGGARKnb-Ihq5VAI_a59b7e4ccbcd5419cd27af61dd04acfb
false,Trip.com,10,2026-04-13,酒店服務好，地址方便,,,ホテルのサービスは良く、立地も便利だった。,,,ゲ‍ス‍ト,trip_1909613534
false,Google,5,2026-04-13,,,,,,,陳維青,google_ChIJvbMajdiIGGARKnb-Ihq5VAI_45258b6b70471a2e6e9c91a03e4b7d1e
false,Trip.com,10,2026-04-12,酒店位置很棒，錦系町車站下來走6分鐘即到，周邊很多商場，吃的居酒屋，烤肉店選擇很多，酒店的房間比想象中要寬敞，早餐非常棒，甜品🍮也超讚👍,,,ホテルは錦糸町駅から徒歩わずか6分という最高のロケーションにあります。周辺にはショッピングモール、居酒屋、焼肉店がたくさんあります。部屋は想像以上に広く、朝食も素晴らしく、デザートも最高でした！👍,,,ゲ‍ス‍ト,trip_1907223625
false,Booking.com,10,2026-04-12,,The 2 bedroom had enough space to layout our luggages.  The breakfast was good.  The train station is close and Skytree is a 30min walk.  The food around there were all amazing.  Liked how we can see if the laundry is being used and theres a timer on the tv for the run time.,,,2ベッドルームの部屋は、荷物を広げるのに十分な広さがありました。朝食も美味しかったです。駅も近く、スカイツリーまでは徒歩30分です。周辺の飲食店はどこも素晴らしかったです。洗濯機が使用されているかどうかを確認できる機能や、テレビにタイマーが付いているのも便利でした。,,Loong,bookingcom_7530135_bffa3b69f93eb5b5d87e58c20ec40c6d
false,Trip.com,9,2026-04-12,今次和家人3個來東京  訂了間雙房+單人床的房間 房間空間依家充裕 不會狹窄 而且乾濕分離 十分滿意 只是位置需步行多一點點 但可接受 整體很滿意,,,今回は家族3人で東京に来ました。ダブルルーム＋シングルベッドの部屋を予約しましたが、部屋は広々としていて窮屈ではなく、乾湿分離もあってとても満足です。立地は少し歩く必要がありますが、許容範囲内です。全体的にとても満足しています。,,,C‍r‍y‍B‍r‍e‍a‍d,trip_1907720836
false,Booking.com,8,2026-04-11,,,,,,,芦荟喵,bookingcom_7530135_4da351ac7773ff6852c9afb654280d40
false,Google,4,2026-04-11,,,,,,,haniwa naniwa,google_ChIJvbMajdiIGGARKnb-Ihq5VAI_831b5df003ff46b26c48ce66fc233ee4
false,Trip.com,8,2026-04-11,Better than expected,,,予想以上,,,ゲ‍ス‍ト,trip_1906638326
false,Booking.com,9,2026-04-11,,櫃檯人員服務態度很好，因為有帶小孩去，事先詢問相關問題，都有提供詳盡回答，非常好！,,,受付スタッフの方々はとても親切でした。子供を連れて行ったのですが、事前に私の質問すべてに丁寧に答えてくれました。素晴らしいサービスでした！,,Chiu,bookingcom_7530135_fd51ae4b5915e483b7c61b214cb0d917
false,Trip.com,8,2026-04-10,酒店只有基本設施，沒有健身室或溫泉，東京來說房間偏大，有洗乾衣機亦有浴缸及溫泉浴鹽，有自助早餐，價格2000大1000小，種類不算多，但合格，整潔程度也高。酒店附近有多間一餐廳可以選擇。與錦系町車站大概10分鐘路程，車站附近亦有巴士到迪士尼樂園或機場，十分適合家庭客。,,,このホテルは基本的なアメニティのみを提供しており、ジムや温泉はありません。客室は東京にしては比較的広く、洗濯乾燥機、バスタブ、温泉入浴剤が備え付けられています。ビュッフェスタイルの朝食は、大部屋が2000円、小部屋が1000円で利用できます。品数は多くはありませんが、十分な内容で、ホテルは非常に清潔です。周辺にはレストランがいくつかあります。錦糸町駅から徒歩約10分で、ディズニーランドや空港行きのバス停も近くにあるため、家族連れに最適です。,,,ゲ‍ス‍ト,trip_1905739634
false,Trip.com,9,2026-04-08,房間乾淨，地點離車站5分鐘，算是機能方便，車站往住宿路上有各種超商，車站裡面還有24小時超市，另外附近公園也有櫻花可以看,,,部屋は清潔で、駅から徒歩わずか5分という便利な立地でした。駅から宿泊施設までの道沿いには様々なコンビニエンスストアがあり、駅構内には24時間営業のスーパーマーケットもありました。さらに、近くの公園では桜を楽しむことができました。,,,H‍u‍l‍u‍n,trip_1903167726
false,Booking.com,9,2026-04-07,,The location is near to train station and few halal restaurants nearby the hotel,Room a bit small but very comfortable,,ホテルは駅に近く、周辺にはハラールレストランもいくつかあります。,部屋は少し狭いですが、とても快適です。,Zairul,bookingcom_7530135_3b526fe3ef2e63d2e992fba4c0c1ed3a
false,Trip.com,9,2026-04-07,酒店鄰近JR同Metro錦糸町站，非常方便。附近有便利店，餐廳，鄰近PARCO。房間空間大，可打開行李箱，朝濕分隔 乾淨衞生,,,ホテルはJR駅と地下鉄錦糸町駅に近く、便利な立地です。周辺にはコンビニエンスストアやレストランがあり、PARCOもすぐ近くにあります。客室は広々としており、スーツケースの出し入れも可能で、ウェットエリアとドライエリアが分かれた設計になっています。客室は清潔で衛生的です。,,,C‍a‍n‍d‍y‍c‍y,trip_1901282472
false,Trip.com,10,2026-04-07,雙床房型真的很大，一樓也有備品可以拿取，電梯不會等很久，廁所跟衛浴是分開的，唯一缺點是洗衣機很搶手，等待時間標準一次就等兩小時以上（尤其是時間到了還為取出的人）希望這點可以改善,,,ツインルームはとても広々としていて、1階にはアメニティも揃っていました。エレベーターの待ち時間も短く、トイレとバスルームは別々でした。唯一の難点は、洗濯機が大変混雑していて、待ち時間が2時間以上（特に指定時間内に利用しなかった場合）だったことです。この点は改善されることを期待します。,,,ゲ‍ス‍ト,trip_1901922030
false,Trip.com,10,2026-04-07,😊酒店地理位置非常好 走路 7分鐘左右已經可以到錦糸町站 ，非常方便  由成田機場到達有電梯到車站，不用搬喼  😊酒店房間夠大 乾淨 隔音設備很好   ☺️酒店員工服務很好  😊有行李寄存服務 最後一天可以在酒店附近商場逛街 直接坐車到機場   會再入住這間酒店,,,😊ホテルは錦糸町駅まで徒歩約7分と非常に便利な立地です。成田空港から駅まではエレベーターがあるので、荷物を運ぶ必要もありません。😊客室は広々として清潔で、防音性も抜群です。☺️ホテルスタッフはとても親切です。😊荷物預かりサービスも利用できます。最終日は近くのショッピングモールで買い物をしてから、空港行きの直行バスに乗ることができます。ぜひまたこのホテルに泊まりたいです。,,,ゲ‍ス‍ト,trip_1901937006
false,Trip.com,9,2026-04-07,喺東京嚟講，間房唔算太細，空調暖氣良好 行落街附近已經有幾間餐廳，過一個block就到天橋，嗰度有麥當勞，過埋橋就係地鐵站，附近有幾間便利店，同埋一間二十四小時超市，有得退稅，掃貨一流,,,東京の部屋はそれほど狭くなく、冷暖房完備。通りを歩けば近くにレストランがいくつかあり、一ブロック渡れば歩道橋があり、マクドナルドがある。橋を渡れば地下鉄の駅があり、近くにはコンビニエンスストアがいくつかあり、24時間営業のスーパーマーケットもある。免税店もあり、買い物には最適だ。,,,D‍C‍h‍a‍n,trip_1902613144
false,Trip.com,9,2026-04-06,酒店位置距離錦糸町駅約4-5分鐘，拉行李可走南口、過斑馬線再拐󠄆左向酒店方向走。酒店大堂有備品可自取，選擇多。附近有許多中小型商場、公園，也可緩跑到清澄白河。,,,ホテルは錦糸町駅から徒歩約4～5分です。荷物をお持ちの場合は、南口を出て横断歩道を渡り、左折してホテルへお進みください。ロビーには各種アメニティをご用意しております。周辺には大小さまざまなショッピングモールや公園が多数あり、清澄白川までジョギングすることもできます。,,,ゲ‍ス‍ト,trip_1899960114
false,Booking.com,10,2026-04-06,,从成田机场到酒店有直达的bus和JR电车， 在锦丝町站下车，出南口， 几分钟可以走到酒店。 工作人员热情接待，房间清洁干净舒适， 距离各个餐厅，超市和商场都比较近。 去迪士尼也有直达的bus。,无,,成田空港からホテルまでは直通バスとJR線が運行しています。錦糸町駅で下車し、南口から出れば徒歩数分でホテルに到着します。スタッフはとても親切で、客室は清潔で快適です。また、ホテル周辺には様々なレストラン、スーパーマーケット、ショッピングモールがあり、大変便利な立地です。ディズニーランド行きの直通バスも運行しています。,なし,Xiaodong,bookingcom_7530135_5d4f92567c9c67b79ae93916760b2be4
false,Booking.com,10,2026-04-06,,お部屋も綺麗で快適でしたし、 朝食も美味しくてとても良かったです。 席の案内のスタッフの方も丁寧で素晴らしい。 アメニティが充実していて大満足でした!,特にありません。,,お部屋も綺麗で快適でしたし、 朝食も美味しくてとても良かったです。 席の案内のスタッフの方も丁寧で素晴らしい。 アメニティが充実していて大満足でした!,特にありません。,Hiroshi,bookingcom_7530135_3c152c6c8a8b2af1b2052effad502433
false,Google,3,2026-04-06,,,,,,,ぽくくぽ,google_ChIJvbMajdiIGGARKnb-Ihq5VAI_433e5ccbe639509c66d1b0c7cd096a7c
false,Trip.com,10,2026-04-06,交通方便，附近很多食店,,,交通の便が良く、近くにレストランも多数あります。,,,ゲ‍ス‍ト,trip_1900128856
false,Trip.com,10,2026-04-06,服務良好，態度優良，地理位置良好，衛生不錯。,,,サービスも良く、スタッフも親切で、立地も良く、衛生状態も良好でした。,,,C‍h‍a‍k‍c‍h‍a‍k‍1‍1‍2,trip_1900444218
false,Trip.com,10,2026-04-05,"優點很多, 床舒服, staff helpful, 唯房間真的沒料到的細少！ 已經訂三人房間但真的太細, 連衣櫃都沒有的！ 另外, 如果酒店能提供自動飲水機會更佳！",,,ベッドは快適で、スタッフも親切だったなど、良い点もたくさんありました。しかし、部屋が予想以上に狭かったのです！トリプルルームを予約したのですが、本当に狭すぎて、ワードローブさえありませんでした！また、自動給水器があればもっと良かったと思います！,,,ゲ‍ス‍ト,trip_1898747538
false,Trip.com,10,2026-04-05,"地點方便近JR , 近地鐵站，有好多食肆，酒店乾淨，服務態度非常好！",,,立地は便利で、JR駅や地下鉄駅に近く、周辺には多くのレストランがあります。ホテルは清潔で、サービスも素晴らしいです！,,,ゲ‍ス‍ト,trip_1898907892
false,Trip.com,10,2026-04-05,房間乾淨、整潔，兩個28吋的行李箱打開也沒問題，服務人員態度非常好，我覺得cp值很高，離錦糸町走路也很近，附近吃的也非常方便，,,,部屋は清潔で整頓されていて、28インチのスーツケース2個も楽に開けられました。スタッフはとても親切で親身になって対応してくれました。料金に見合った素晴らしい滞在だったと思います。錦糸町にもとても近く、周辺にはたくさんの飲食店があります。,,,ゲ‍ス‍ト,trip_1899630998
false,Trip.com,10,2026-04-04,Mantappp,,,素晴らしい,,,A‍N‍D‍R‍E‍ ‍Y‍U‍Z‍D‍I‍A‍N‍T‍A‍R‍A,trip_1897556796
false,Trip.com,10,2026-04-04,アメニティが本当に豊富でした。 朝のバイキングもとても美味しく頂き、部屋もすごく綺麗でした。 また利用したいです。,,,アメニティが本当に豊富でした。 朝のバイキングもとても美味しく頂き、部屋もすごく綺麗でした。 また利用したいです。,,,K‍u‍m‍m‍y‍.,trip_1897872562
false,Trip.com,10,2026-04-04,"We had a great 7-night stay at this hotel. The staff were friendly and helpful, and the room was clean, comfortable, and well-maintained throughout our stay. The location was convenient, making it easy to get around and explore. Overall, a very pleasant experience—we’d definitely recommend it and would stay again.",,,このホテルでの7泊の滞在は最高でした。スタッフは親切で協力的で、部屋は滞在中ずっと清潔で快適、そして手入れが行き届いていました。立地も便利で、移動や観光も楽でした。全体的にとても快適な滞在で、ぜひおすすめしますし、また泊まりたいと思います。,,,ゲ‍ス‍ト,trip_1897905424
false,Booking.com,10,2026-04-04,,Rất thuận tiện gần bến xe đi lại thuận tiện,Không có,,非常に便利な立地で、バスターミナルにも近く、交通の便が良い。,持っていません,Thuy,bookingcom_7530135_a85f4b3f8f959b3be03a6e996efb8ee0
false,Booking.com,8,2026-04-04,,"房間乾淨又大好舒服。距離地鐵站只須行6-7分鐘, 地鐵站附近有超市及商場,行街食野都方便。","唯一比較麻煩係每朝要開電視選擇是否須要清潔, 第一日早上已選擇了清潔但只放下新毛巾, 第二日早上10點開電視選擇, 但清潔booking已滿, 最終即係冇清潔。",,部屋は清潔で広々としていて、とても快適でした。地下鉄の駅までは徒歩わずか6～7分で、スーパーマーケットやショッピングモールも近くにあるので、買い物や食事にとても便利です。,唯一面倒なのは、毎朝テレビをつけて掃除が必要かどうかを選択することです。最初の朝は掃除を選択しましたが、新しいタオルを置いただけでした。次の日の午前10時にテレビでオプションを選択すると、掃除の予約がいっぱいで、結局掃除は行われませんでした。,Ng,bookingcom_7530135_b05e514ef40e3341eae6c6654da7a3aa
false,Trip.com,10,2026-04-03,"Perfect location . Near to the train station,shops and the park with beautiful sakura. Lots of food places around too.",,,最高のロケーションです。駅、お店、美しい桜のある公園が近くにあります。周辺には飲食店もたくさんあります。,,,S‍k‍y‍e‍ ‍t‍h‍e‍ ‍e‍x‍p‍l‍o‍r‍e‍r,trip_1897446694
false,Trip.com,10,2026-04-02,Расположение супер. Отель супер. Район супер. Рядом два парка где можно погулять если сезон сакуры.,,,立地もホテルも周辺環境も最高です。近くには2つの公園があり、桜の季節には散歩を楽しむことができます。,,,ゲ‍ス‍ト,trip_1896207712
false,Google,5,2026-04-02,いつも選ぶのは地の利もさることながら、このホテルの安定と安心です。,,,いつも選ぶのは地の利もさることながら、このホテルの安定と安心です。,,,NORIAKI MASUDA,google_ChIJvbMajdiIGGARKnb-Ihq5VAI_371cd1fb9373ebfb6e2567d1ce2b696a
false,Booking.com,9,2026-04-01,,"Very convenient location, close to main station with many restaurants and shops close by. Staff were friendly and service was  efficient. Rooms and beds are a good size, clean and comfortable. Will happily stay here again.","Breakfast was ok, however there wasn't any cereal or toast on offer when we stayed.",,非常に便利な立地で、主要駅に近く、周辺には多くのレストランやショップがあります。スタッフは親切で、サービスも効率的でした。部屋とベッドは十分な広さで、清潔で快適です。またぜひ利用したいと思います。,朝食はまあまあでしたが、私たちが滞在した時はシリアルやトーストは提供されていませんでした。,Natalie,bookingcom_7530135_a753aa92e2cb09e1b65b3cca0802ec7e
false,Booking.com,8,2026-04-01,,"La posizione dell'hotel è strategica, è vicina alla stazione JR di Kinshicho, metro e fermata dei bus. La camera è confortevole, la pulizia ottima. La possibilità di avere prodotti skincare, spazzolino, pinza e prodotti per il bagno è molto comoda.",stanza un pò piccola,,ホテルはJR錦糸町駅、地下鉄、バス停に近く、立地が非常に便利です。客室は快適で、清潔感にあふれています。スキンケア用品、歯ブラシ、トング、洗面用具などが備え付けられているのも大変助かります。,部屋が少し狭い,Melissa,bookingcom_7530135_49a8203452f17043003af6838760749b
false,Booking.com,10,2026-04-01,,綺麗,,,綺麗,,Toshinao,bookingcom_7530135_d3299ca9f54d1bf086bcac8edd08c5f6
false,Google,5,2026-04-01,3泊しました。駅から徒歩約8分で、周辺には24時間営業のスーパー（セイユ）をはじめ、たくさんの飲食店があります。パルコやドン・キホーテも近く、ショッピングにも便利です。総武線快速で成田空港へ直行できるので、滞在場所としては非常に良いです。  唯一の難点は、渋谷、原宿、表参道などへの移動が多い場合、少し時間がかかることです。それ以外は、とても満足しています。,,,3泊しました。駅から徒歩約8分で、周辺には24時間営業のスーパー（セイユ）をはじめ、たくさんの飲食店があります。パルコやドン・キホーテも近く、ショッピングにも便利です。総武線快速で成田空港へ直行できるので、滞在場所としては非常に良いです。  唯一の難点は、渋谷、原宿、表参道などへの移動が多い場合、少し時間がかかることです。それ以外は、とても満足しています。,,,easonlin323,google_ChIJvbMajdiIGGARKnb-Ihq5VAI_cfb3e8bc1a446408f755628fd25310c5
false,Google,5,2026-04-01,"在這邊住了三晚,距離車站大約8分鐘路程,附近可以吃的店家非常多,也有24H的商店(SEIYU),Parco跟唐吉軻德也不錯逛,並且總武線快速也能直達成田機場,其實是一個很不錯的住宿點  唯一可以說的缺點我想應該是若你的行程是在澀谷/原宿/表參到居多的話,車程會稍遠了些,除了這點之外我覺得都挺棒的",,,ここに3泊しました。駅から徒歩約8分で、24時間営業のお店（西友）をはじめ、周辺にはたくさんの飲食店があります。パルコやドン・キホーテも買い物に便利な場所です。さらに、総武線で成田空港まで直通で行けます。本当に良い滞在先だと思います。唯一の難点は、渋谷、原宿、表参道などへの移動が多い場合、少し時間がかかることくらいでしょうか。それ以外は、とても満足しています。,,,easonlin323,google_ChIJvbMajdiIGGARKnb-Ihq5VAI_96b5627072055e823d928310fff9f669
false,Booking.com,9,2026-05-15,,"Отель понравился, номер достаточно большой. Завтрак хороший.","Навигатор завел нас в другой отель с таким же названием, советую проверить адрес .",,ホテルは気に入りました。部屋も十分な広さでしたし、朝食も美味しかったです。,ナビゲーターが私たちを同じ名前の別のホテルに連れて行ったので、住所を確認することをお勧めします。,Irina,bookingcom_7530135_4ffd96be710603d79698c780605adb83
false,Booking.com,10,2026-05-14,,,,,,,Mickey,bookingcom_7530135_5be907b1ff540573a6ca83e3f9a05383
false,Google,4,2026-05-14,交通の便が良く、近隣には多くのレストランがあり、ショッピングの選択肢も豊富です。,,,交通の便が良く、近隣には多くのレストランがあり、ショッピングの選択肢も豊富です。,,,洪桂雪,google_ChIJvbMajdiIGGARKnb-Ihq5VAI_e0e0945015968c2f276f62383818a057
